Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
11634,-284,2732,15328,1631,1277,-5623
11646,-180,3048,16180,-472,979,-5891
11658,80,2764,17588,-1627,-268,-6253
11670,708,1808,19248,-1631,-1149,-6343
11682,816,1528,21228,420,-1176,-5677
11694,640,2900,23016,2296,-1379,-5775
11706,664,4740,24100,2192,-712,-6460
11718,212,6520,23912,492,1403,-8212
11730,-124,6992,20768,-3718,4480,-10235
11742,-1552,4904,16376,-7377,6384,-11118
11754,-3824,2396,13352,-9669,4410,-10813
11766,-3980,196,12200,-9084,1245,-9060
11778,-3668,-740,13444,-6568,-1728,-6363
11790,-3260,12,16912,-4377,-4229,-3814
11802,-1824,140,19436,-1050,-5824,-2259
11814,-2348,2196,21908,4556,-7306,-1690
11826,-1920,4908,23860,6657,-8962,-2505
11838,120,5780,24372,5245,-7283,-4126
11850,1376,4292,22772,3555,-2660,-5823
11862,240,2904,19216,2032,798,-6353
11874,-936,1196,16288,234,835,-6490
11886,-1036,-468,15080,-229,100,-6177
11898,-792,-736,14552,383,-24,-5608
11910,-480,432,14360,-288,1327,-4798
11922,-600,1272,13948,-1558,2945,-4867
11934,-976,1612,12940,-2278,3864,-5494
11946,-1440,1632,11876,-2743,4261,-6061
11958,-1668,1192,11144,-2371,3822,-6543
11970,-1948,712,10576,-1039,3037,-6650
11982,-2476,860,9920,880,1908,-6852
11994,-2356,1868,9812,1510,1133,-6891
12006,-2304,2748,9812,603,852,-7061
12018,-2204,2776,9828,-752,1107,-7515
12030,-2384,2328,9988,-1626,1225,-7581
12042,-2624,1696,10716,-1832,624,-7237
12054,-2380,1116,11364,-268,121,-6531
12066,-2172,2344,12488,1358,-292,-6134
12078,-1524,3384,12956,1343,231,-6398
12090,-1420,3648,13316,615,994,-7246
12102,-1660,2892,12704,-104,1522,-7653
12114,-2240,1992,12752,-179,1776,-7858
12126,-2088,1692,12952,-587,1914,-7844
12138,-2372,1324,13004,-1098,2609,-7543
12150,-2936,544,13152,-748,1959,-7534
12162,-2452,648,13272,-528,1391,-7300
12174,-2240,484,14300,-897,1224,-6787
12186,-2360,316,15604,-1334,1154,-6615
12198,-2384,-352,16572,-1932,1152,-6117
12210,-2620,-1216,17788,-1446,401,-5691
12222,-1636,-1752,19236,843,-436,-5590
12234,-1048,-1052,21976,3039,-1858,-6102
12246,-76,660,24624,4700,-3573,-5680
12258,4172,2128,22700,2109,1611,-7617
12270,4100,2868,21128,-2328,6806,-7623
12282,2120,612,18384,-4989,9489,-6434
12294,320,-1144,15224,-1977,6239,-4951
12306,216,-20,14408,3038,278,-3090
12318,-836,1640,17492,7427,-6420,-2979
12330,-544,3208,21328,9990,-10514,-3991
12342,1240,5304,24448,9634,-10666,-5388
12354,1904,6576,26000,5966,-7234,-7903
12366,1356,5600,23736,519,-2865,-10889
12378,-568,2196,20220,-2964,-455,-12489
12390,-2632,-160,18128,-4433,-991,-12310
12402,-3312,-2064,16716,-2825,-2408,-12169
12414,-3336,-2104,15796,-426,-3182,-11290
12426,-3724,-1012,15752,654,-3940,-10591
12438,-3332,0,15828,810,-4347,-10642
12450,-2736,88,16464,106,-4018,-10896
12462,-2756,-608,16444,25,-3612,-11411
12474,-2936,-1504,16348,553,-3441,-11243
12486,-2568,-1844,15988,1597,-2818,-10714
12498,-1836,-1408,15468,2470,-1455,-10007
12510,-2136,-632,14548,2540,-37,-9134
12522,-1868,-100,13620,1899,785,-8796
12534,-2112,-56,12876,1722,1067,-8530
12546,-1948,296,12648,1555,1477,-7895
12558,-1964,768,12668,1455,1420,-7710
12570,-2448,552,13420,997,1290,-7776
12582,-2864,-60,13632,957,1391,-7470
12594,-2976,-368,13616,1961,1670,-6910
12606,-3104,396,13300,2504,2124,-6461
12618,-3428,512,12704,2079,2306,-6071
12630,-3588,128,11976,1701,2032,-5036
12642,-3152,264,12436,2232,1330,-3843
12654,-2432,1052,13932,2904,860,-2990
12666,-1496,2248,15796,3279,1457,-2392
12678,-948,3692,17244,3336,2188,-2181
12690,-1064,5180,17880,3510,3006,-3117
12702,-1356,5956,18236,3748,2747,-4847
12714,-844,6368,17912,3633,2371,-6996
12726,-488,5464,16972,3468,2665,-9200
12738,-300,3952,15636,2537,3205,-10330
12750,-608,2860,14432,747,2672,-10027
12762,-1596,1320,14568,1358,1691,-9479
12774,-2148,1648,15380,3070,144,-8919
12786,-1504,3132,16544,2791,-1324,-8734
12798,-984,3404,18352,1477,-1645,-8516
12810,-768,2488,19616,1360,-1647,-8395
12822,-912,1732,20264,3068,-2109,-7414
12834,-676,2576,20896,5109,-3070,-6524
12846,248,4260,21740,5617,-3955,-6549
12858,1940,5500,22476,3777,-3348,-7216
12870,2900,5144,21988,1871,-1112,-8493
12882,3064,4784,20740,234,1895,-10958
12894,1000,2656,18068,-2459,4421,-11838
12906,-676,1224,15292,-4804,4737,-11381
12918,-484,-832,12848,-6849,5507,-10482
12930,-1040,-3088,10968,-6107,5740,-7960
12942,-2112,-3500,10336,-2552,4167,-4815
12954,-3020,-1868,11380,615,1205,-2347
12966,-2764,140,13604,1844,-1910,-1039
12978,-1488,1364,15460,3135,-3661,-241
12990,-644,3456,16740,3746,-4046,284
13002,-168,5052,17576,3031,-4123,-94
13014,340,5376,18204,2067,-3980,-1132
13026,832,4500,18260,1951,-3234,-2245
13038,932,3984,18024,2641,-2009,-2958
13050,1040,4344,17344,2295,-429,-3727
13062,1500,3620,15872,398,1742,-4393
13074,468,1864,14300,-249,2887,-4423
13086,-268,1452,12876,-293,2811,-4034
13098,-156,1428,11952,-880,2701,-3814
13110,-168,1024,11040,-1473,3119,-3069
13122,-856,1020,10632,-1526,2675,-2454
13134,-1132,1360,10740,-1587,1959,-1924
13146,-1396,1652,11220,-1450,1148,-1597
13158,-2068,1260,11664,-1049,190,-1048
13170,-2680,1348,12168,1676,-1460,-816
13182,-2008,2780,12552,2629,-2604,-271
13194,-1384,4420,13560,2181,-2571,-268
13206,-1368,4776,14580,714,-2066,-590
13218,-1344,4980,15380,-352,-1883,-916
13230,-1352,4412,16276,-1279,-1975,-1361
13242,-1708,3352,17372,-1333,-2325,-1549
13254,-1412,2480,18168,-499,-2569,-1324
13266,-956,2356,18908,344,-2386,-930
13278,-708,2588,19192,406,-1373,-536
13290,-772,2440,18620,-371,48,-44
13302,-1064,2128,17640,-886,569,651
13314,-1196,2300,17660,-1528,361,973
13326,-928,2636,17608,-3020,508,1079
13338,-1136,1632,17312,-4310,1303,1198
13350,-1696,952,16584,-4624,1334,1784
13362,-1224,636,16176,-4828,763,2667
13374,-1360,308,16768,-4056,-632,3301
13386,-1444,448,17768,-3300,-1325,3860
13398,-1268,688,18128,-1467,-1668,3721
13410,-760,1244,18012,-339,-1790,3243
13422,-596,1596,17488,7,-1079,2086
13434,-988,1280,16812,-351,-1037,853
13446,-748,348,15876,-972,-340,56
13458,-752,-584,14908,-1523,879,0
13470,-1776,-688,13776,-2159,964,38
13482,-2196,-1744,13060,-2466,977,402
13494,-2356,-2260,12964,-2124,37,1553
13506,-2184,-1836,13508,-588,-1005,2514
13518,-1788,-452,14000,468,-1446,3236
13530,-1524,876,14872,625,-1541,3190
13542,-1356,1500,15216,244,-1263,2801
13554,-1496,1880,15104,52,-1287,2139
13566,-1664,1680,14780,-328,-1647,1339
13578,-1636,676,14952,-564,-1774,1191
13590,-1704,-200,15500,-333,-1301,2164
13602,-2324,324,16172,-171,-3388,2821
13614,-1724,-124,16376,-396,-1329,2916
13626,-1868,-1204,14868,2773,-2779,1395
13638,-2960,-244,15028,4627,-5153,-1012
13650,-2792,-252,15044,2596,-5728,-1094
13662,-1640,-964,14592,1521,-4115,-1180
13674,-1820,-912,13944,589,-2678,-479
13686,-2092,-852,14216,-870,-1857,586
13698,-1452,-708,14068,-877,236,1641
13710,-1404,464,13724,-270,2127,2871
13722,-1140,1768,12724,424,3719,3059
13734,-1724,2716,12252,92,3425,2519
13746,-1776,2800,12188,307,1625,1259
13758,-1580,2928,12436,1457,160,-99
13770,-1412,2960,13100,1359,82,-1460
13782,-992,2516,12844,-60,1658,-2444
13794,-1452,1320,11648,-488,3338,-2709
13806,-2340,1116,10560,-620,3468,-2685
13818,-2972,312,10916,-741,2694,-2268
