Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
10966,32767,-18496,-360,-18879,-840,-32768
10978,32767,-22940,1144,-17288,-495,-32768
10990,28544,-24836,3108,-16067,180,-32768
11002,25312,-25176,4312,-15492,443,-32768
11014,22188,-24336,5232,-15548,1662,-32768
11026,15184,-26440,4344,-14178,2434,-30223
11038,13460,-27252,8260,-10890,-855,-24957
11050,16204,-27992,5232,-7879,194,-20008
11062,16900,-29572,6232,-5013,614,-15473
11074,16328,-28296,5612,-3026,2482,-11290
11086,14828,-26044,6848,-1748,3483,-7490
11098,14308,-23000,6324,-854,5724,-4433
11110,11308,-19796,7544,-78,6619,-2167
11122,8412,-16064,8620,515,7258,-466
11134,6708,-13012,8532,399,7426,628
11146,4320,-10884,9008,-233,7976,1348
11158,1404,-7512,9904,-1660,7750,1829
11170,-1276,-4712,11392,-4012,7295,2098
11182,-2136,-4188,10640,-6066,7026,1829
11194,-2436,-6644,9516,-6483,7052,831
11206,-2124,-8420,7588,-5247,7570,-458
11218,-1524,-10900,5316,-3768,8208,-1536
11230,-3536,-12368,6008,-2889,7903,-1898
11242,-2892,-14844,5604,-3096,7894,-1674
11254,-1332,-18276,4076,-3023,7974,-1211
11266,3344,-21188,-3564,-1243,12819,-489
11278,-5044,-25148,7056,-328,4758,1251
11290,1728,-29284,1220,-2581,7227,6315
11302,1912,-26440,3236,1235,3812,8425
11314,468,-22608,3716,5063,3151,9586
11326,1320,-20360,3800,4334,3097,11680
11338,1768,-20240,3144,1418,3155,13977
11350,1920,-21208,3580,-711,3115,16299
11362,1304,-21964,3892,-774,3130,18284
11374,1036,-21716,5412,520,3074,20117
11386,1124,-20900,6520,1908,3225,21937
11398,1332,-19280,7896,2910,3618,23662
11410,1428,-17696,8688,3585,3935,25228
11422,1532,-16080,9364,3837,4424,26668
11434,1288,-14188,9316,3069,4970,27991
11446,652,-13056,9280,1575,5352,29318
11458,44,-12240,9300,-12,5749,30498
11470,-752,-11448,8956,-1339,5970,31538
11482,-916,-11072,8664,-1972,6460,32287
11494,-1724,-10692,7672,-1800,7047,32727
11506,-3004,-9184,6736,-1216,7650,32767
11518,-4108,-8044,6284,-656,8077,32767
11530,-5292,-6364,6020,-1227,8393,32767
11542,-6240,-4532,5476,-3279,8543,32623
11554,-6552,-3028,4624,-6123,8795,32414
11566,-7768,-2448,4472,-8426,8784,32090
11578,-8848,-1916,4632,-9204,8236,31669
11590,-9360,-588,4228,-9082,7651,31185
11602,-10388,1212,3708,-8947,7010,30722
11614,-11808,3456,3732,-9341,6315,30270
11626,-12216,4836,3624,-10098,5411,29673
11638,-11960,4564,3584,-10780,4272,28708
11650,-11684,5116,3756,-11415,3321,27739
11662,-12312,6300,2772,-12517,2424,27119
11674,-11344,5816,1800,-13350,2040,26572
11686,-12392,6152,2392,-12970,1697,25808
11698,-12072,6724,2560,-12238,1371,24956
11710,-10996,6432,2936,-11339,1144,23712
11722,-10288,5540,3088,-10122,929,22293
11734,-11416,5960,2224,-9249,631,21135
11746,-11512,6928,1732,-9303,437,20456
11758,-10548,7300,2688,-9596,284,19813
11770,-11328,7664,3456,-9455,-107,18992
11782,-11568,7668,3224,-8548,-533,18044
11794,-11180,7892,3884,-6830,-939,17042
11806,-12144,9056,3304,-5497,-1321,16178
11818,-12120,9900,2964,-5257,-1549,15542
11830,-12040,10568,4152,-5708,-1848,15066
11842,-12504,10804,3912,-6187,-2165,14734
11854,-12568,10072,3660,-5657,-2471,14314
11866,-12564,9388,3392,-3743,-2900,13471
11878,-14064,9768,2892,-1041,-3412,12955
11890,-13524,10176,3196,1571,-4143,12175
11902,-13652,11264,3112,2673,-4889,11578
11914,-14236,13436,3500,567,-5577,11571
11926,-13496,14652,3876,-4070,-5794,12073
11938,-14376,13784,4184,-7821,-5833,12580
11950,-13580,10888,5656,-7441,-5625,12452
11962,-12812,9088,6784,-3204,-5360,11605
11974,-11676,8760,8220,2878,-4717,10213
11986,-11352,9816,9116,8694,-4050,8571
11998,-12116,12552,7644,12448,-3306,7277
12010,-13120,12452,5964,14721,-2541,6254
12022,-13588,11584,5800,18134,-2067,5156
12034,-13948,11024,4868,22368,-2200,3885
12046,-13572,11056,4152,26349,-2629,2619
12058,-13792,11896,4220,29051,-3062,1493
12070,-13968,13620,3996,28902,-3445,816
12082,-14300,15916,4220,25298,-3730,877
12094,-13324,16364,3444,19549,-3621,1408
12106,-13280,15848,4764,13531,-3658,2101
12118,-13380,15408,4972,8325,-3377,2817
12130,-11704,14112,3836,5282,-2621,3313
12142,-11280,11208,4892,5872,-3530,3238
12154,-12380,11084,4840,9373,-3952,2576
12166,-11236,11904,4180,12653,-3731,1875
12178,-11936,12920,5776,14783,-3609,1204
12190,-10856,14596,5256,14380,-3230,874
12202,-11064,16868,5120,11780,-2898,795
12214,-11280,15924,4244,9013,-2533,849
12226,-10484,13676,3640,7633,-1651,623
12238,-10872,11936,2900,7540,-930,106
12250,-8488,11316,3352,8203,-1115,-612
12262,-8344,11100,3400,8500,-1290,-1187
12274,-10620,11772,2912,8625,-1238,-1732
12286,-9256,12376,2804,8170,-681,-2092
12298,-10192,11808,1972,7318,-599,-2231
12310,-10024,11520,1064,6636,-353,-2154
12322,-10324,11460,1576,6454,-168,-2082
12334,-8744,11872,752,6037,59,-1902
12346,-8920,11920,736,5349,-43,-1650
12358,-9352,11912,1204,4914,-171,-1258
12370,-10204,11732,1348,4827,-671,-826
12382,-11332,10644,536,5322,-922,-371
12394,-11968,11024,384,6303,-1152,48
12406,-11544,11372,-496,7731,-2274,485
12418,-12052,12036,-1036,8652,-2762,934
12430,-11296,12564,-880,8560,-2357,1313
12442,-11168,13188,-420,7446,-1981,1651
12454,-11116,13104,-264,5583,-1341,1861
12466,-10512,13424,-148,3120,-608,1926
12478,-9996,13696,160,383,-114,1822
12490,-9780,13720,-20,-1971,147,1559
12502,-9692,12976,-344,-3440,287,1220
12514,-10052,12024,-432,-3615,512,739
12526,-10212,11256,-220,-2457,651,187
12538,-10904,10704,172,-360,701,-469
12550,-11032,10420,148,2026,560,-1023
12562,-10976,10984,-292,3813,411,-1447
12574,-11228,11408,-652,4559,135,-1570
12586,-11120,12136,-1016,4491,93,-1403
12598,-11500,12380,-904,3654,-204,-1100
12610,-11796,12728,-1172,2444,-387,-697
12622,-11704,12724,-1080,1286,-351,-308
12634,-11800,12216,-1088,337,-495,14
12646,-11132,11772,-1204,-162,-493,132
12658,-10828,11420,-1276,-255,-626,200
12670,-10992,11788,-1264,-52,-905,264
12682,-10852,11856,-1320,29,-1177,336
12694,-10004,12432,-1352,-111,-788,400
12706,-10028,11976,-1964,-364,-1353,388
12718,-9972,12024,-1008,-690,-1554,388
12730,-9612,11772,-1212,-1033,-1547,329
12742,-10224,11844,-916,-1399,-1747,236
12754,-10132,11836,-372,-1731,-1690,118
12766,-9936,11588,-220,-2021,-1479,-48
12778,-10012,11096,-172,-2197,-1302,-226
12790,-9896,10972,-164,-2258,-934,-347
12802,-10048,10720,-60,-2194,-796,-457
12814,-10056,10432,136,-1872,-609,-502
12826,-10456,10460,48,-1513,-444,-471
12838,-10488,10628,260,-1085,-238,-430
12850,-10396,10660,176,-847,-210,-327
12862,-10392,10968,392,-851,-88,-218
12874,-10552,11224,296,-1033,-34,65
12886,-10496,11192,204,-1335,72,306
12898,-10748,11200,-84,-1601,209,518
12910,-10428,11244,-336,-1663,272,768
12922,-10832,10944,-388,-1428,352,964
12934,-10668,10900,-112,-988,415,1094
12946,-10668,10996,-76,-548,346,1140
12958,-10576,11316,-56,-191,212,1155
12970,-10272,11616,-92,-123,158,1146
12982,-10284,11836,-248,-278,209,1092
12994,-10036,12000,-480,-465,283,1044
13006,-10064,12056,-316,-734,292,936
13018,-10124,12036,-300,-1029,285,761
13030,-10044,11896,-532,-1180,296,582
13042,-10260,11804,-712,-1166,219,420
13054,-10260,11616,-548,-1006,92,264
13066,-10324,11664,-452,-813,-62,133
13078,-10216,11516,-588,-708,-125,22
13090,-10064,11684,-600,-716,-214,30
13102,-10036,11628,-556,-805,-267,79
13114,-10072,11520,-312,-944,-321,87
13126,-10200,11336,-132,-1017,-350,49
13138,-10308,11372,-32,-989,-418,65
13150,-10260,11436,-312,-975,-452,161
13162,-10432,11224,-72,-926,-400,211
13174,-10392,11152,244,-709,-372,281
13186,-10416,11532,464,-619,-362,337
13198,-10220,11592,440,-752,-236,391
13210,-10420,11512,388,-892,29,450
13222,-10520,11844,28,-1064,247,478
13234,-10448,12356,-12,-1492,417,489
13246,-10380,12624,-124,-1951,607,428
13258,-11184,12380,-24,-2120,808,289
13270,-10692,12260,312,-1536,892,18
13282,-10724,11856,664,-495,756,-432
13294,-10468,11824,316,394,570,-858
13306,-10676,12004,304,788,442,-1161
13318,-10820,12268,76,681,307,-1341
13330,-10964,12084,44,303,212,-1341
13342,-11068,11688,148,-250,38,-1229
13354,-10936,11324,-128,-594,-62,-1065
13366,-11236,10760,-152,-693,-208,-838
13378,-11184,10464,-244,-509,-349,-614
13390,-11008,10448,-200,-272,-556,-381
13402,-11184,10772,-304,-221,-646,-41
13414,-10848,10856,-592,-319,-739,267
13426,-10840,10596,-500,-350,-672,538
13438,-10564,10500,-320,-190,-661,742
13450,-10288,10484,-420,77,-614,896
13462,-10104,10676,-548,361,-565,1028
13474,-10168,10848,-540,564,-537,1128
13486,-10080,11024,-548,666,-457,1252
13498,-10220,11004,-324,842,-346,1350
13510,-10092,11152,-304,987,-296,1405
13522,-10004,11404,-400,932,-208,1473
13534,-9932,11380,-656,756,13,1500
13546,-9948,11372,-644,617,109,1518
13558,-9944,11528,-584,572,219,1529
13570,-9832,11592,-640,675,298,1470
13582,-10196,11792,-616,889,313,1374
13594,-9920,11836,-580,1106,274,1273
13606,-9980,12132,-604,1354,219,1147
13618,-10040,12580,-440,1350,153,1023
13630,-10180,12916,-80,978,84,992
13642,-10520,13028,-164,289,123,1078
13654,-10592,13000,244,-376,62,1110
13666,-10420,13264,356,-1031,16,1127
13678,-11516,13860,864,-1757,-186,1114
13690,-11180,13024,644,-2404,-51,1133
13702,-10692,12904,772,-2773,19,995
13714,-10416,13044,768,-2880,-176,870
13726,-10884,12804,1184,-2828,-318,631
13738,-10948,13128,1576,-2830,-359,406
13750,-11316,13760,1744,-3030,-93,145
13762,-10912,14136,2092,-3477,-124,-121
13774,-10676,14640,2404,-4126,-210,-396
13786,-11052,15040,3368,-4747,-341,-710
13798,-10904,15428,3628,-5405,-242,-1060
13810,-11028,15040,3920,-5983,64,-1451
13822,-10924,15212,3556,-6388,136,-1901
13834,-10732,14524,3776,-6504,291,-2494
13846,-10684,14160,4172,-6150,538,-3134
13858,-10512,14084,4596,-5931,830,-3716
13870,-11552,14540,3144,-6170,1463,-4117
13882,-11912,14940,3176,-7077,2012,-4426
13894,-11696,15068,2592,-8510,2703,-4584
13906,-11492,14844,2552,-9842,3125,-4747
13918,-11316,14400,2724,-10754,3369,-5012
13930,-11516,13860,2744,-11436,3461,-5238
13942,-11460,13332,2884,-12034,3426,-5486
13954,-11588,13380,2916,-12595,3436,-5727
13966,-11516,13128,3244,-13237,3406,-5905
13978,-11496,12792,3420,-14028,3392,-6015
13990,-11452,12140,3824,-14865,3473,-6087
14002,-11360,11260,3784,-15625,3490,-6061
14014,-11176,10832,3800,-16447,3688,-5904
14026,-10816,10872,4080,-17518,3693,-5629
14038,-11724,9880,4384,-18921,4077,-5263
14050,-11124,9688,5000,-19833,4200,-4843
14062,-10592,9316,5244,-20045,4112,-4416
14074,-10676,9172,5696,-19956,4023,-4000
14086,-10404,9124,5624,-20046,4166,-3550
14098,-10192,9376,5856,-20346,4303,-3049
14110,-9996,9496,6076,-20753,4411,-2536
14122,-9736,9656,6836,-21184,4570,-1961
14134,-9888,9876,7356,-21756,4653,-1321
14146,-10056,10032,8048,-22375,4739,-658
14158,-10580,10040,8132,-23087,4854,44
14170,-10648,9900,8280,-23585,5021,655
14182,-10692,9628,8480,-23626,5132,1019
14194,-10404,9600,8752,-23436,5358,1260
14206,-10308,9680,8644,-23178,5558,1448
14218,-10148,9936,8872,-23119,5803,1519
14230,-9788,10328,8932,-23236,5983,1519
14242,-9572,10448,8848,-23414,6299,1421
14254,-9740,10148,8268,-23447,6631,1322
14266,-9976,10024,7808,-23153,6906,1120
14278,-10436,10392,8172,-22687,7024,941
14290,-10312,10376,8236,-22303,7095,723
14302,-10708,10420,8256,-22107,7191,579
14314,-10912,10180,7840,-22074,7181,417
14326,-10656,9604,7504,-22117,7172,269
14338,-10612,8948,7572,-21943,7155,128
14350,-10672,8320,7176,-21832,7116,-55
14362,-10480,7736,6800,-21830,7085,-186
14374,-10320,6776,6000,-21977,7133,-264
14386,-10540,5508,5760,-21738,7166,-357
14398,-10456,4380,5224,-21213,7232,-448
14410,-10512,3664,4968,-20595,7183,-451
14422,-10688,3364,4804,-20323,7143,-235
14434,-10688,3012,4860,-20470,7134,109
