Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
10449,-4652,2452,15980,-2119,1941,-1415
10461,-4440,836,17644,-4831,1858,-1343
10473,-4280,1088,19428,-6459,2224,109
10485,-4204,1108,21468,-6933,2424,1471
10497,-3540,1212,22572,-6287,2141,2529
10509,-2420,1768,23248,-5191,1550,3261
10521,-1284,2184,23640,-4431,812,3329
10533,-660,1452,23492,-3013,-413,3294
10545,-324,1168,22820,-1575,-1613,3649
10557,48,1264,21364,-481,-2320,3857
10569,724,1176,20132,-498,-2480,3739
10581,720,912,19260,-980,-2607,3796
10593,408,408,18672,-1539,-2993,4015
10605,408,4,18644,-1942,-3353,4613
10617,692,-304,18900,-1821,-3337,5467
10629,1304,292,19268,-1421,-3013,5940
10641,1492,992,19700,-1389,-2628,5498
10653,1632,1212,19412,-1715,-1846,4420
10665,1536,396,18328,-1554,-717,3498
10677,1244,0,16824,-1028,100,2896
10689,780,-368,15948,-1064,371,2467
10701,12,-1136,14408,-1174,-214,2445
10713,-524,-1728,13900,-861,-1688,2834
10725,-704,-1796,14484,-286,-3368,3531
10737,-212,-904,15824,-389,-3726,4036
10749,456,-364,16628,-1217,-2411,4113
10761,624,100,16720,-1652,-650,3926
10773,344,328,16172,-1548,370,3470
10785,596,472,15540,-1254,684,2653
10797,956,404,14564,-888,1047,1886
10809,360,-288,14024,-461,1141,1530
10821,-292,-640,13396,230,727,1217
10833,-136,-804,12876,453,755,1067
10845,-192,-732,12028,37,1403,1014
10857,-228,-800,11496,-750,2468,881
10869,-828,-1052,10588,-1731,3150,1074
10881,-1412,-1272,9840,-2214,2903,1487
10893,-1756,-1044,9560,-2103,1750,1748
10905,-1272,-1104,9984,-1800,1237,2385
10917,-1428,-348,10416,-775,694,2779
10929,-1216,488,10992,-891,531,2574
10941,-1160,724,11404,-1227,175,2412
10953,-1296,728,12196,-948,213,2058
10965,-1752,860,12648,-810,646,1880
10977,-1872,656,12872,-295,989,1745
10989,-2164,668,12956,-234,1344,1715
11001,-2228,572,12692,-314,1358,1764
11013,-2268,356,13048,-58,1383,1840
11025,-2548,528,13296,29,1376,2011
11037,-2744,460,13812,30,1399,1982
11049,-2752,232,14116,4,1552,1970
11061,-3180,60,14292,188,1553,2197
11073,-3332,-192,14124,437,1582,2504
11085,-3468,-128,14500,1149,932,2755
11097,-3136,292,14684,1008,494,2752
11109,-3340,112,14612,1092,401,2580
11121,-3324,-28,14536,1547,48,2666
11133,-3040,344,14464,1865,-468,2717
11145,-2648,500,14368,1977,-734,2516
11157,-2504,676,14356,2062,-701,2114
11169,-2648,772,14620,1654,-508,1677
11181,-2832,876,14984,1395,-629,1297
11193,-3008,584,15256,1328,-776,788
11205,-3108,596,15612,1427,-1330,377
11217,-3292,944,16428,1667,-1897,-47
11229,-3560,984,17108,1460,-2116,-329
11241,-3700,1056,18056,1395,-2532,-743
11253,-3644,1272,18460,970,-2376,-823
11265,-3248,1556,19092,386,-1523,-444
11277,-3196,1848,19104,156,-732,289
11289,-2780,3020,19392,382,-615,841
11301,-2312,4064,19988,215,-866,734
11313,-1484,5064,20548,-343,-1121,86
11325,-808,4956,21540,-750,-696,-672
11337,-1316,4848,22348,-656,-774,-1290
11349,-1308,4788,22716,-531,-969,-1823
11361,-908,3860,22396,329,-561,-1953
11373,-948,3436,21192,2028,-216,-1599
11385,-1240,3736,19616,3631,-673,-1341
11397,-952,3776,18612,4954,-1909,-1113
11409,-500,4812,17844,5464,-2569,-1026
11421,-148,5440,17280,4906,-2213,-1678
11433,104,5612,16500,3670,-1942,-2526
11445,4,5168,15952,2759,-2060,-2922
11457,-528,5048,16192,2410,-2396,-3269
11469,-292,5124,16456,1655,-1780,-3457
11481,40,5552,16768,1409,-234,-3808
11493,-536,5772,16040,116,1210,-3555
11505,-1960,5276,15152,532,910,-3549
11517,-2808,4992,14160,2111,-523,-3670
11529,-1860,5052,13980,3437,-1286,-3617
11541,-1168,5848,14440,2869,-689,-3527
11553,-388,5376,14052,2131,721,-4691
11565,-352,4656,13708,2097,1753,-5948
11577,-504,4236,13320,1450,2489,-6686
11589,-744,3104,13132,993,3419,-7059
11601,-1036,3016,11608,751,4465,-7656
11613,-1124,2168,10440,530,5215,-7505
11625,-1136,1704,8968,721,5480,-7343
11637,-1424,1340,7368,926,4484,-6945
11649,-2144,1240,6732,1131,2218,-6267
11661,-1756,1312,6968,1004,612,-5502
11673,-1120,1660,7588,1269,392,-4937
11685,-648,2488,8820,595,520,-4515
11697,-876,2896,10092,-220,456,-4649
11709,-552,2680,11168,-827,485,-5036
11721,-912,2388,12788,-999,891,-5270
11733,-1300,2276,13440,-1891,1557,-5277
11745,-1672,1860,13416,-2552,2456,-5050
11757,-2640,1448,13168,-2596,2563,-4117
11769,-3204,1692,13152,-2343,1887,-3103
11781,-3196,2036,13100,-1912,679,-2106
11793,-2792,2200,13484,-1646,-135,-1294
11805,-2412,2852,14516,-1172,-1135,-727
11817,-2676,3964,15872,-1084,-2320,-413
11829,-3016,4016,17088,-1710,-3226,-382
11841,-2784,3612,17992,-1075,-3803,-190
11853,-2140,3856,18292,-845,-3592,136
11865,-2480,3936,18352,-1323,-3972,167
11877,-2480,3072,18892,-1928,-4474,231
11889,-1952,2340,19864,-2286,-4468,768
11901,-1772,2128,21344,-2098,-4754,1273
11913,-1800,2364,22816,-1713,-6273,1343
11925,-1544,3128,23588,-1757,-7749,812
11937,-788,2608,23272,-1994,-7361,372
11949,-980,1980,21060,-1376,-6402,151
11961,-1124,1644,19540,-1656,-6287,-99
11973,-944,260,19452,-1441,-6040,690
11985,-792,160,19744,-844,-6551,1971
11997,-572,292,21240,-1435,-6519,2427
12009,-116,-560,22700,-2288,-4885,2749
12021,-132,-1504,23660,-1907,-2569,3759
12033,-352,-1256,22500,-277,-1076,4510
12045,336,-692,20576,878,-606,4562
12057,1332,-628,18736,1651,-264,3967
12069,1904,-428,16888,1157,522,3663
12081,1536,-960,15288,-101,1188,3539
12093,988,-1140,14136,-865,1389,3513
12105,1060,-124,13712,-2135,1410,3661
12117,1216,-1356,13688,-3790,1916,2712
12129,760,-1420,13708,-4520,3046,3140
12141,320,-1400,13556,-4517,3844,3479
12153,-100,-1128,13352,-4342,3721,3490
12165,-176,-1440,12700,-3705,3246,3629
12177,-276,-1388,12176,-2693,2835,3918
12189,-384,-1360,11364,-1888,2297,4077
12201,-640,-1024,10692,-1757,1648,4348
12213,-528,-996,10324,-1893,1343,4345
12225,-332,-972,10148,-2455,2065,4775
12237,-712,-708,10172,-3026,2624,5186
12249,-1036,-572,10528,-3435,2533,5756
12261,-1136,-372,10868,-3696,2355,6303
12273,-1288,-376,11344,-3201,1946,6873
12285,-1224,440,12004,-2466,1147,7132
12297,-1232,968,12588,-2161,670,7165
12309,-1196,944,12984,-1453,345,6915
12321,-692,1144,13168,-661,453,6752
12333,-824,1552,13336,-223,742,6689
12345,-1104,1708,13176,-21,379,6200
12357,-800,1812,13228,144,408,5619
12369,-680,1848,13384,-78,1127,5113
12381,-1228,1348,13328,-471,1669,4468
12393,-1668,928,13232,-498,1794,3907
12405,-2248,612,13244,-660,1595,3405
12417,-2640,444,13668,-1420,1953,3225
12429,-3340,-292,13628,-1716,2447,3209
12441,-3576,-708,13068,-1290,2585,3621
12453,-3676,-492,12692,-770,2318,3911
