Time,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
15431,-11108,12472,-1960,-363,61,617
15443,-11300,12396,-1648,-417,-132,630
15455,-11276,12300,-1240,-282,-380,599
15467,-11120,12184,-1260,-113,-620,511
15479,-10972,12356,-1312,-76,-748,376
15491,-10588,12496,-1932,-348,-596,293
15503,-10440,12560,-1036,-748,-1065,197
15515,-10464,12168,-848,-931,-666,24
15527,-10416,11964,-552,-743,-465,-238
15539,-10324,11840,-736,-577,-280,-526
15551,-10552,12464,-44,-643,30,-757
15563,-8720,12460,-1828,-836,439,-957
15575,-10116,12760,-500,-1267,-707,-1109
15587,-9292,12144,-584,-1758,781,-1189
15599,-8908,12236,-1916,-2197,922,-1245
15611,-9068,11928,-1720,-2553,525,-1297
15623,-9232,11628,-1300,-2678,433,-1365
15635,-10048,11332,-332,-2518,632,-1441
15647,-10212,11192,92,-2104,1073,-1515
15659,-9700,11192,-400,-1524,1869,-1578
15671,-10168,11036,-772,-994,1270,-1608
15683,-10180,10992,-560,-526,1581,-1623
15695,-10272,11072,-332,-203,1777,-1519
15707,-10200,11144,-880,-66,1992,-1418
15719,-10312,11184,-1052,-42,1822,-1287
15731,-10512,11112,-932,-17,1910,-1128
15743,-10624,10928,-1080,40,1977,-894
15755,-10760,10768,-1300,218,2014,-708
15767,-11176,10784,-1104,414,1917,-495
15779,-11108,10548,-1244,563,1762,-290
15791,-11060,10752,-1136,494,1598,-125
15803,-10928,10924,-1636,130,1318,85
15815,-10780,11012,-1752,-318,1056,268
15827,-10792,10864,-1372,-702,937,408
15839,-10804,10712,-1264,-934,792,481
15851,-10808,10940,-1300,-1139,667,570
15863,-11080,10852,-1368,-1204,418,635
15875,-11092,10944,-1204,-1249,341,747
15887,-11280,11068,-1104,-1271,297,798
15899,-11128,11032,-1120,-1314,121,815
15911,-11080,11056,-1220,-1411,137,909
15923,-10848,11288,-1392,-1461,195,978
15935,-10780,11308,-1140,-1449,292,1049
15947,-10840,11396,-1180,-1313,390,1136
15959,-10976,11432,-1272,-1189,380,1166
15971,-10956,11412,-1112,-894,442,1194
15983,-10652,11344,-1332,-605,460,1131
15995,-10808,11696,-1092,-381,537,1057
16007,-10848,11832,-1104,-281,444,972
16019,-10784,12028,-1216,-310,487,938
16031,-10716,12092,-1212,-417,496,799
16043,-10484,11772,-1224,-461,506,678
16055,-10468,11820,-1108,-445,517,526
16067,-10556,11836,-1144,-503,467,356
16079,-10428,11988,-1144,-637,505,186
16091,-10588,11752,-1184,-705,474,42
16103,-10448,11732,-1060,-696,466,-114
16115,-10264,11628,-1184,-721,561,-213
16127,-10380,11560,-1144,-736,547,-284
16139,-10372,11540,-1120,-763,529,-345
16151,-10232,11532,-1440,-836,586,-364
16163,-10436,11436,-1152,-896,543,-348
16175,-10644,11420,-1124,-845,544,-339
16187,-10492,11292,-1036,-789,540,-324
